COD_CARTAO	IDADE_CLIENTE	RENDA_MENSAL_CLIENTE	BEHAVIOUR_SCORE_CLIENTE	QTD_TRANSACOES_3M	QTD_ITENS_3M	VALOR_GASTO_3M	TICKET_MEDIO_3M	FLAG_ELETRONICOS_3M	SATISFACAO_ULTIMA_COMPRA	VALOR_GASTO_PROX_12M
228273	51	23100	81	1	7	1058	1058	0	05_Muito_Insatisfeito	1230
320083	39	10320	71	2	5	752	376	0	02_Satisfeito	852
218483	30	1500	94	3	5	1551	517	1	Nao_Respondeu	2831
201378	27	1500	48	2	4	1272	636	0	02_Satisfeito	857
260671	47	17265	87	4	7	946	236.5	0	Nao_Respondeu	2079
138238	19	7020	90	4	3	816	204	1	Nao_Respondeu	1218
297649	45	13290	86	5	6	893	178.6	0	Nao_Respondeu	3625
148835	25	1500	59	2	4	374	187	0	02_Satisfeito	0
172099	33	1500	67	1	5	591	591	0	Nao_Respondeu	302
265016	55	1860	93	5	8	1163	232.6	1	03_Neutro	2723
291230	20	1500	77	1	3	704	704	0	02_Satisfeito	0
262070	25	1500	91	2	4	1140	570	1	Nao_Respondeu	1657
213068	22	9525	80	3	4	1035	345	0	02_Satisfeito	1468
140024	34	11145	67	2	5	628	314	1	02_Satisfeito	838
309814	23	1500	57	2	4	325	162.5	0	01_Muito_Satisfeito	127
252190	46	16560	88	6	7	912	152	0	Nao_Respondeu	4613
248150	26	5370	62	4	4	916	229	0	01_Muito_Satisfeito	1606
189012	26	13260	55	1	4	395	395	0	02_Satisfeito	217
301940	63	1500	69	1	1	1366	1366	0	05_Muito_Insatisfeito	0
186691	36	1500	65	1	1	648	648	0	03_Neutro	0
221392	39	6615	61	5	4	1569	313.8	1	01_Muito_Satisfeito	5270
148242	56	17760	89	5	7	1195	239	0	Nao_Respondeu	3140
312960	45	18555	84	3	7	2105	701.67	0	03_Neutro	3568
278989	78	5955	76	5	8	1769	353.8	0	02_Satisfeito	4049
213482	41	2640	83	5	6	792	158.4	0	Nao_Respondeu	1546
304222	56	2400	93	5	8	1174	234.8	1	03_Neutro	2323
163747	59	24960	90	6	8	1251	208.5	1	03_Neutro	4982
291262	19	1500	98	3	4	825	275	1	03_Neutro	1594
287319	29	12705	82	2	5	503	251.5	0	02_Satisfeito	1079
300015	40	9000	67	2	6	762	381	0	02_Satisfeito	914
168394	26	1500	60	3	4	782	260.67	0	01_Muito_Satisfeito	855
307915	24	1500	46	2	3	1043	521.5	0	02_Satisfeito	554
166829	37	14265	62	2	5	694	347	0	02_Satisfeito	426
299280	49	1500	64	1	1	1000	1000	0	02_Satisfeito	232
137914	19	8430	86	3	4	1306	435.33	0	03_Neutro	2485
352659	52	12180	90	4	7	1086	271.5	1	03_Neutro	2806
321973	88	6795	67	3	7	2031	677	0	02_Satisfeito	3856
193114	42	15030	95	5	6	826	165.2	1	Nao_Respondeu	3237
222465	25	1500	87	4	2	1043	260.75	0	02_Satisfeito	1685
329932	59	23610	90	5	8	1246	249.2	1	Nao_Respondeu	3728
154923	37	1500	52	2	5	806	403	0	02_Satisfeito	0
155525	37	9705	91	3	3	686	228.67	1	Nao_Respondeu	980
162924	53	1740	91	4	7	1118	279.5	1	Nao_Respondeu	2009
138871	37	14040	74	2	6	687	343.5	0	02_Satisfeito	1382
249461	53	19500	86	3	7	1109	369.67	0	Nao_Respondeu	2911
240823	54	13650	89	4	8	1151	287.75	0	Nao_Respondeu	2828
337188	42	11925	85	4	5	1722	430.5	0	Nao_Respondeu	2604
173565	39	13005	80	2	6	745	372.5	0	02_Satisfeito	1859
239040	50	22995	83	5	7	1043	208.6	0	Nao_Respondeu	4235
271468	38	1500	37	1	6	1385	1385	0	05_Muito_Insatisfeito	0
252027	58	23340	85	5	8	1235	247	0	Nao_Respondeu	4038
139561	26	1500	77	1	3	947	947	1	02_Satisfeito	0
205618	24	6930	85	3	4	1219	406.33	0	Nao_Respondeu	2031
166852	54	20610	92	5	8	1144	228.8	1	03_Neutro	3983
180606	33	15570	77	3	5	601	200.33	0	Nao_Respondeu	1975
264175	48	14640	95	4	7	963	240.75	1	03_Neutro	2790
160242	39	13560	88	5	6	1642	328.4	0	Nao_Respondeu	3405
137757	59	22095	90	5	8	1246	249.2	1	03_Neutro	3636
222957	19	1500	78	2	3	590	295	0	03_Neutro	0
261701	33	12900	76	3	5	581	193.67	1	02_Satisfeito	1413
354585	42	9075	88	6	6	1842	307	0	Nao_Respondeu	4983
343236	35	9075	81	3	5	636	212	0	02_Satisfeito	1151
254018	71	21750	94	6	10	1594	265.67	1	Nao_Respondeu	8490
349697	47	9060	70	2	5	949	474.5	0	02_Satisfeito	954
274407	61	13980	81	3	6	1325	441.67	0	Nao_Respondeu	2084
347892	28	1500	91	3	5	1332	444	1	03_Neutro	2502
165019	33	8760	64	3	5	1570	523.33	0	02_Satisfeito	1104
214144	54	1500	95	6	8	1137	189.5	1	Nao_Respondeu	3732
155818	59	19440	88	5	8	1255	251	0	Nao_Respondeu	3761
185164	29	1500	43	1	4	1099	1099	0	05_Muito_Insatisfeito	0
159012	31	1500	66	1	5	553	553	0	04_Insatisfeito	0
324575	35	13860	73	2	5	643	321.5	0	Nao_Respondeu	799
231945	57	12060	81	4	6	1203	300.75	0	03_Neutro	1401
343008	74	27870	98	7	11	1649	235.57	1	03_Neutro	7742
145447	22	1500	48	1	4	860	860	0	02_Satisfeito	377
275754	72	21210	85	6	10	1605	267.5	0	Nao_Respondeu	5025
220975	33	9810	74	2	5	586	293	0	Nao_Respondeu	631
144897	40	1500	95	4	6	773	193.25	1	03_Neutro	1731
167150	80	6765	77	5	11	1837	367.4	0	02_Satisfeito	4180
269864	25	1500	87	4	2	1046	261.5	0	Nao_Respondeu	1379
131540	24	1500	94	3	4	1106	368.67	1	Nao_Respondeu	1632
206254	71	21750	92	6	9	1568	261.33	1	03_Neutro	5484
255140	43	1500	75	2	6	838	419	1	02_Satisfeito	1208
248768	33	1500	60	1	5	1190	1190	0	02_Satisfeito	804
196465	32	8745	89	5	5	1442	288.4	0	02_Satisfeito	3410
280395	29	7125	63	2	4	828	414	0	02_Satisfeito	753
282080	48	1500	95	5	7	989	197.8	1	Nao_Respondeu	3746
281307	50	10320	82	3	7	1039	346.33	0	02_Satisfeito	1865
239331	73	23400	92	6	9	1632	272	1	03_Neutro	6730
329410	32	5115	36	2	5	978	489	0	01_Muito_Satisfeito	456
260197	35	1500	55	3	5	1432	477.33	0	02_Satisfeito	2541
161745	66	16140	92	5	9	1464	292.8	1	Nao_Respondeu	3910
296004	28	9540	79	3	5	445	148.33	0	02_Satisfeito	687
343216	47	1500	88	4	7	951	237.75	0	03_Neutro	1954
267497	42	15015	87	6	6	1975	329.17	0	Nao_Respondeu	5299
204654	37	10050	70	3	6	691	230.33	0	02_Satisfeito	878
176634	36	7200	84	5	4	1528	305.6	0	Nao_Respondeu	2854
338574	35	1500	70	2	3	1203	601.5	0	02_Satisfeito	979
257675	78	1500	94	6	10	1756	292.67	1	03_Neutro	6484
145804	47	5265	76	3	7	960	320	0	Nao_Respondeu	1514
317866	65	18630	98	7	9	1417	202.43	1	Nao_Respondeu	5585
309635	38	1500	62	1	4	1266	1266	0	02_Satisfeito	455
257825	60	1500	80	2	8	1298	649	0	02_Satisfeito	902
304978	31	8790	67	2	5	546	273	0	02_Satisfeito	499
265449	23	1500	92	2	2	1045	522.5	1	Nao_Respondeu	1794
197727	62	1500	75	2	9	1336	668	0	03_Neutro	1104
357676	56	18885	73	2	8	1173	586.5	0	04_Insatisfeito	2147
231263	29	10680	71	2	5	466	233	0	02_Satisfeito	667
311581	34	1500	56	1	5	597	597	0	02_Satisfeito	351
177772	29	11400	72	2	5	475	237.5	0	02_Satisfeito	1007
337857	28	12420	62	2	5	1179	589.5	0	02_Satisfeito	2603
252361	49	10275	89	2	7	1004	502	0	03_Neutro	2852
303447	43	16635	82	5	6	835	167	0	Nao_Respondeu	2834
273618	53	14895	83	5	7	1102	220.4	0	02_Satisfeito	3516
303577	80	24855	90	6	11	1809	301.5	1	03_Neutro	7048
228351	43	15900	82	5	6	842	168.4	0	03_Neutro	2766
128460	54	11325	79	5	8	1150	230	0	03_Neutro	4481
298507	36	12570	88	4	6	1534	383.5	0	03_Neutro	3135
149191	27	1500	33	3	4	1055	351.67	0	01_Muito_Satisfeito	939
249802	32	7500	80	2	6	1549	774.5	0	02_Satisfeito	2104
210465	37	1500	54	1	5	690	690	0	04_Insatisfeito	0
188314	27	13740	83	2	4	425	212.5	0	Nao_Respondeu	437
229524	44	7110	72	2	6	885	442.5	0	02_Satisfeito	1355
168352	39	13815	53	2	6	741	370.5	0	02_Satisfeito	476
339854	33	11790	46	2	4	1262	631	0	02_Satisfeito	955
207240	58	20235	75	2	8	1400	700	0	02_Satisfeito	3205
316203	25	10095	89	4	4	1230	307.5	1	Nao_Respondeu	1326
346345	24	9705	63	3	4	1098	366	0	02_Satisfeito	1920
259852	36	10290	68	2	5	665	332.5	0	03_Neutro	858
222917	35	3645	55	2	5	648	324	0	Nao_Respondeu	173
149600	30	1500	61	1	2	492	492	0	01_Muito_Satisfeito	0
186385	38	14820	79	3	6	723	241	0	02_Satisfeito	1673
232935	29	10995	87	4	5	1395	348.75	0	Nao_Respondeu	2309
193260	42	8175	75	4	5	1765	441.25	0	02_Satisfeito	3133
216845	36	1500	90	5	6	1987	397.4	1	Nao_Respondeu	3929
352554	27	1500	46	1	3	945	945	0	05_Muito_Insatisfeito	0
306844	20	4965	78	2	4	917	458.5	0	02_Satisfeito	463
275627	55	1500	76	2	8	1178	589	0	03_Neutro	625
134287	47	2550	82	3	3	946	315.33	0	03_Neutro	1391
145554	34	1500	51	4	3	1367	341.75	0	02_Satisfeito	1401
250062	47	1500	83	3	7	946	315.33	0	Nao_Respondeu	1107
162848	37	14925	69	2	6	711	355.5	0	Nao_Respondeu	999
230250	24	1500	92	2	2	1012	506	1	Nao_Respondeu	1670
129346	35	9585	80	2	5	648	324	0	Nao_Respondeu	847
274765	59	22950	93	5	8	1273	254.6	1	03_Neutro	4757
253647	24	10845	82	2	4	358	179	0	Nao_Respondeu	604
302424	45	1500	75	1	1	899	899	0	Nao_Respondeu	0
323804	59	18240	68	1	7	1264	1264	0	02_Satisfeito	3882
153626	30	9240	82	2	5	500	250	0	02_Satisfeito	587
131920	70	8745	81	2	10	1559	779.5	0	04_Insatisfeito	1407
347286	39	6285	48	2	4	1662	831	0	Nao_Respondeu	716
336374	45	15030	95	4	7	893	223.25	1	Nao_Respondeu	2485
130115	75	22290	94	8	10	1687	210.88	1	03_Neutro	9113
267056	40	5460	56	3	5	1228	409.33	0	02_Satisfeito	913
137697	48	4890	68	5	7	978	195.6	1	02_Satisfeito	3523
170180	46	1920	91	3	7	930	310	1	Nao_Respondeu	1727
204803	34	5385	44	3	5	1263	421	0	01_Muito_Satisfeito	1081
128468	38	6525	84	5	6	1821	364.2	0	03_Neutro	4061
297903	25	10785	77	2	4	386	193	0	02_Satisfeito	711
211981	31	4860	79	4	5	524	131	0	02_Satisfeito	1177
319506	53	1500	83	3	8	1101	367	0	03_Neutro	1232
199631	33	2040	73	2	5	599	299.5	0	04_Insatisfeito	713
208246	36	10980	81	3	6	672	224	0	02_Satisfeito	1044
353135	91	33690	91	9	12	2110	234.44	1	Nao_Respondeu	11294
337179	25	6795	87	3	4	1134	378	0	Nao_Respondeu	1627
161852	31	6570	74	1	5	529	529	0	02_Satisfeito	411
240870	30	8325	65	1	5	1140	1140	0	02_Satisfeito	1162
323455	34	5595	61	2	5	1198	599	0	02_Satisfeito	1234
308439	38	1500	72	2	6	728	364	0	03_Neutro	977
330256	36	1500	54	1	5	655	655	0	02_Satisfeito	300
154286	37	6540	82	3	6	697	232.33	0	03_Neutro	830
183348	50	1500	88	4	7	1045	261.25	0	Nao_Respondeu	2153
256919	53	11490	71	2	6	1120	560	0	Nao_Respondeu	658
350186	92	19785	70	3	10	2122	707.33	0	05_Muito_Insatisfeito	2492
192291	55	10530	82	5	5	2276	455.2	0	02_Satisfeito	3707
155141	19	6135	78	2	3	603	301.5	0	Nao_Respondeu	0
307451	31	8340	74	3	5	540	180	0	02_Satisfeito	783
196844	25	10980	78	2	4	384	192	0	02_Satisfeito	604
181755	53	1500	86	3	7	1098	366	0	Nao_Respondeu	1925
173620	28	1500	89	4	5	1335	333.75	0	03_Neutro	3111
169295	30	6765	56	2	4	899	449.5	0	02_Satisfeito	795
177206	35	14550	87	4	5	1926	481.5	0	03_Neutro	3110
316125	72	5100	92	7	10	2474	353.43	1	Nao_Respondeu	11408
329918	35	15090	74	2	5	653	326.5	0	Nao_Respondeu	716
260771	28	1500	90	4	5	1209	302.25	1	Nao_Respondeu	2367
334061	42	19500	83	2	6	811	405.5	0	03_Neutro	1950
247485	20	1500	79	1	3	695	695	0	05_Muito_Insatisfeito	0
334464	59	3735	77	2	8	1270	635	0	03_Neutro	1145
238016	32	9300	87	3	5	1292	430.67	0	03_Neutro	2157
185971	45	1500	93	4	7	911	227.75	1	Nao_Respondeu	2332
336496	25	9975	87	3	4	1108	369.33	0	Nao_Respondeu	1893
295498	50	9990	77	2	5	1033	516.5	0	02_Satisfeito	1350
135521	52	13425	80	5	4	1869	373.8	0	02_Satisfeito	3353
334250	52	15060	83	4	8	1082	270.5	0	Nao_Respondeu	2818
204192	81	30060	98	7	11	1842	263.14	1	03_Neutro	10037
323444	35	13095	68	3	5	627	209	0	02_Satisfeito	1414
163326	43	4545	54	2	6	1515	757.5	0	Nao_Respondeu	565
328739	27	7275	85	4	4	1266	316.5	0	02_Satisfeito	2782
137347	27	10110	60	2	4	416	208	0	01_Muito_Satisfeito	723
152901	28	1500	89	4	5	1559	389.75	0	Nao_Respondeu	2755
207358	27	11745	87	3	4	1124	374.67	0	03_Neutro	2230
338904	45	7575	55	1	6	919	919	0	03_Neutro	0
213339	49	16500	89	4	7	1004	251	0	Nao_Respondeu	2659
234908	20	5280	78	1	3	705	705	0	04_Insatisfeito	0
239248	36	1500	66	1	4	1001	1001	0	02_Satisfeito	350
253075	48	1500	89	4	7	1693	423.25	0	Nao_Respondeu	2482
149290	54	20190	87	5	7	1126	225.2	0	03_Neutro	2980
227759	41	12135	91	4	6	794	198.5	1	Nao_Respondeu	1821
236062	34	1500	57	2	5	626	313	0	02_Satisfeito	303
184209	47	19875	86	6	7	2156	359.33	0	Nao_Respondeu	5739
268693	58	2100	66	2	7	1239	619.5	0	02_Satisfeito	1146
311744	27	1500	49	1	3	435	435	0	04_Insatisfeito	0
154527	42	14475	74	1	6	817	817	0	Nao_Respondeu	1807
351163	22	9765	55	2	4	985	492.5	0	02_Satisfeito	72
158071	35	1500	91	5	5	1576	315.2	1	Nao_Respondeu	3732
309272	26	9075	86	3	4	1288	429.33	0	03_Neutro	2494
247065	31	5220	68	2	5	544	272	0	02_Satisfeito	707
240884	50	9900	87	4	7	1049	262.25	0	03_Neutro	2281
304227	29	1500	92	4	5	1473	368.25	1	03_Neutro	2967
286324	45	11115	80	3	6	884	294.67	0	02_Satisfeito	1763
220768	35	4770	55	2	5	1301	650.5	0	02_Satisfeito	655
206534	44	1500	91	4	6	872	218	1	Nao_Respondeu	1885
269051	43	5640	64	2	6	1277	638.5	0	02_Satisfeito	850
258363	42	17385	75	2	6	822	411	0	Nao_Respondeu	1456
269371	29	5460	61	2	4	944	472	0	Nao_Respondeu	98
345814	38	7020	80	3	5	723	241	0	02_Satisfeito	1155
193463	35	8085	77	3	5	632	210.67	1	01_Muito_Satisfeito	1376
192663	37	3210	84	2	2	705	352.5	0	Nao_Respondeu	763
320231	35	10995	73	1	6	647	647	0	Nao_Respondeu	782
139550	59	20055	77	3	8	1274	424.67	0	05_Muito_Insatisfeito	1566
175672	31	11445	88	5	5	1423	284.6	0	Nao_Respondeu	3353
258123	38	6570	82	3	5	706	235.33	0	Nao_Respondeu	1280
251434	35	9660	74	2	5	639	319.5	0	03_Neutro	582
334408	45	1500	88	5	7	1780	356	0	Nao_Respondeu	3198
160341	28	12870	84	3	5	1334	444.67	0	Nao_Respondeu	3690
191925	21	1500	78	2	4	833	416.5	0	03_Neutro	324
353232	52	19050	90	7	7	1835	262.14	1	Nao_Respondeu	6237
283179	35	1500	31	2	5	1597	798.5	1	02_Satisfeito	464
243876	61	16320	71	2	5	1323	661.5	0	05_Muito_Insatisfeito	1099
337812	30	7290	63	2	4	1255	627.5	0	02_Satisfeito	1145
257336	48	1800	91	4	7	984	246	1	03_Neutro	2283
171398	57	1500	66	1	1	1205	1205	0	05_Muito_Insatisfeito	0
234713	32	11385	75	2	5	545	272.5	0	02_Satisfeito	704
346531	29	1500	68	2	4	1002	501	0	02_Satisfeito	865
205626	23	1500	32	1	3	643	643	0	01_Muito_Satisfeito	329
194267	44	10500	72	3	6	867	289	0	03_Neutro	1439
282511	27	1500	55	1	4	944	944	0	04_Insatisfeito	155
227411	29	1500	60	1	4	498	498	0	05_Muito_Insatisfeito	0
202367	50	1500	53	3	3	2174	724.67	0	02_Satisfeito	2255
163645	21	8340	52	2	4	956	478	0	02_Satisfeito	1149
340837	41	17820	30	2	6	1489	744.5	0	02_Satisfeito	599
163600	25	9735	87	4	4	1106	276.5	0	03_Neutro	1963
254250	20	1500	78	2	3	711	355.5	0	Nao_Respondeu	119
323283	59	20775	67	3	7	1263	421	0	03_Neutro	1660
355464	21	9810	92	4	4	1099	274.75	1	Nao_Respondeu	1972
178328	33	9900	80	2	5	585	292.5	0	02_Satisfeito	854
167686	27	6765	62	2	4	970	485	0	02_Satisfeito	666
157561	29	9750	89	4	5	1382	345.5	0	Nao_Respondeu	3108
183200	20	9135	77	1	4	248	248	0	04_Insatisfeito	0
299658	38	3810	67	2	6	716	358	0	02_Satisfeito	1100
330853	47	1860	95	4	7	947	236.75	1	Nao_Respondeu	2011
316061	22	1500	56	3	4	1072	357.33	0	01_Muito_Satisfeito	850
271929	35	8250	81	3	3	647	215.67	0	01_Muito_Satisfeito	1304
186617	36	9060	79	3	5	648	216	0	02_Satisfeito	814
254465	22	7170	80	3	4	1011	337	0	02_Satisfeito	1523
255858	26	3060	64	1	4	399	399	0	Nao_Respondeu	356
166158	73	23040	99	8	10	1621	202.63	1	Nao_Respondeu	7564
146618	61	3150	92	6	8	1318	219.67	1	03_Neutro	4356
153130	29	11565	78	2	5	473	236.5	0	Nao_Respondeu	651
134891	27	1500	54	3	4	1204	401.33	0	05_Muito_Insatisfeito	927
251752	46	11055	70	4	7	918	229.5	0	02_Satisfeito	2130
190522	37	1500	62	2	4	681	340.5	0	01_Muito_Satisfeito	727
333621	54	11610	68	3	6	1129	376.33	0	02_Satisfeito	1300
147041	22	10380	85	3	4	1102	367.33	0	Nao_Respondeu	2165
178492	32	12945	75	2	5	569	284.5	0	02_Satisfeito	654
244069	24	1500	52	3	4	977	325.67	0	02_Satisfeito	1604
127788	53	1500	93	5	8	1103	220.6	1	Nao_Respondeu	4468
307375	35	13080	87	4	5	1673	418.25	0	03_Neutro	2831
207156	28	11430	90	3	5	459	153	1	03_Neutro	1058
147088	25	1500	45	3	4	1167	389	1	01_Muito_Satisfeito	1474
205486	20	6450	81	2	3	645	322.5	0	02_Satisfeito	574
210395	31	11130	85	4	5	1519	379.75	0	03_Neutro	2731
267207	33	11235	87	5	5	1347	269.4	0	03_Neutro	1793
332750	60	22680	88	5	8	1285	257	0	Nao_Respondeu	4229
134683	23	8925	52	1	4	323	323	0	Nao_Respondeu	0
259999	56	1500	97	6	8	1179	196.5	1	03_Neutro	4658
139243	22	1500	40	1	3	845	845	0	02_Satisfeito	224
332704	31	1500	61	1	5	975	975	0	04_Insatisfeito	227
281557	20	5910	78	1	3	701	701	0	02_Satisfeito	0
250773	37	11700	90	3	6	699	233	1	03_Neutro	1000
297240	61	1500	94	5	8	1323	264.6	1	Nao_Respondeu	3866
308647	38	1500	85	2	6	708	354	1	02_Satisfeito	1083
249209	30	1500	72	2	3	1376	688	0	Nao_Respondeu	1605
128903	73	1500	66	1	1	1634	1634	0	03_Neutro	729
235195	48	1500	91	4	7	975	243.75	1	03_Neutro	2547
140663	42	5670	84	3	6	830	276.67	0	Nao_Respondeu	1253
241247	37	16575	80	4	5	688	172	0	Nao_Respondeu	1784
279689	40	9930	76	2	4	1587	793.5	0	04_Insatisfeito	1775
303483	22	1500	83	6	2	2337	389.5	0	Nao_Respondeu	5362
325205	29	14460	72	2	5	471	235.5	0	03_Neutro	528
268158	40	1500	90	3	6	2050	683.33	1	Nao_Respondeu	4104
210319	62	18720	83	5	9	1345	269	0	Nao_Respondeu	4355
145878	71	26100	96	7	10	1585	226.43	1	Nao_Respondeu	8114
153525	27	1500	67	2	5	433	216.5	0	02_Satisfeito	111
250498	72	22740	92	7	9	1604	229.14	1	03_Neutro	9241
214513	29	4545	45	1	5	476	476	0	05_Muito_Insatisfeito	0
157854	23	11220	91	4	4	1066	266.5	1	Nao_Respondeu	2209
353900	46	6150	72	2	7	917	458.5	0	02_Satisfeito	1306
178446	53	21690	99	5	8	1122	224.4	1	03_Neutro	5184
346573	43	4335	59	1	5	1357	1357	0	02_Satisfeito	2176
308742	56	1500	96	5	8	1184	236.8	1	Nao_Respondeu	4013
298836	23	1500	90	5	4	1025	205	1	03_Neutro	1931
140929	35	10725	86	5	5	1525	305	0	Nao_Respondeu	3853
155021	20	1500	60	2	3	857	428.5	0	02_Satisfeito	99
267235	59	1500	87	4	8	1267	316.75	0	Nao_Respondeu	3107
254314	34	1500	59	2	5	1035	517.5	0	02_Satisfeito	776
128728	42	7650	90	4	6	828	207	1	03_Neutro	2105
301917	40	9360	87	6	6	1886	314.33	1	02_Satisfeito	4737
303686	43	1740	91	4	6	855	213.75	1	03_Neutro	1665
228251	29	1500	90	4	5	1417	354.25	1	Nao_Respondeu	2308
165905	55	2340	95	4	8	1183	295.75	1	02_Satisfeito	2953
278647	52	1500	66	2	8	1091	545.5	0	05_Muito_Insatisfeito	350
138705	43	1500	29	1	4	1896	1896	0	02_Satisfeito	536
201419	32	1500	56	4	5	1149	287.25	1	02_Satisfeito	2601
286300	36	3660	68	2	6	666	333	0	02_Satisfeito	608
181706	25	1500	60	3	4	986	328.67	0	02_Satisfeito	1005
326379	74	29040	94	7	10	2259	322.71	1	Nao_Respondeu	7627
245877	66	21900	89	6	9	1438	239.67	0	03_Neutro	4474
148672	47	11985	89	4	7	952	238	0	03_Neutro	2102
335747	33	1500	83	3	4	1343	447.67	0	Nao_Respondeu	1926
236708	47	1500	95	5	7	1468	293.6	1	03_Neutro	3913
338361	41	4350	70	2	6	778	389	0	02_Satisfeito	905
167851	29	1500	57	5	5	1320	264	0	02_Satisfeito	3431
326542	31	4800	64	2	5	1537	768.5	0	03_Neutro	900
235258	27	1500	40	1	1	426	426	0	04_Insatisfeito	0
251902	27	1500	48	4	4	1293	323.25	0	02_Satisfeito	1075
240705	31	4440	57	3	4	1259	419.67	0	02_Satisfeito	1099
140521	38	13110	69	2	6	710	355	0	Nao_Respondeu	806
132637	33	1500	54	1	5	581	581	1	02_Satisfeito	0
187619	60	22740	89	6	8	2895	482.5	0	Nao_Respondeu	10945
228264	25	1500	55	1	4	365	365	0	03_Neutro	0
160630	49	8250	86	2	7	995	497.5	0	Nao_Respondeu	1932
164212	70	20610	89	7	9	1546	220.86	1	Nao_Respondeu	6483
263040	33	1500	68	1	1	577	577	0	02_Satisfeito	90
315166	54	1500	81	2	1	1138	569	0	03_Neutro	450
334649	56	5205	84	6	7	2410	401.67	0	Nao_Respondeu	5359
155719	20	1500	48	3	3	838	279.33	0	01_Muito_Satisfeito	908
240335	36	9405	76	1	6	669	669	0	02_Satisfeito	313
231301	53	8055	85	5	8	1105	221	0	03_Neutro	4235
190035	58	25095	93	6	8	1232	205.33	1	Nao_Respondeu	6864
319354	36	15900	54	2	6	669	334.5	0	03_Neutro	212
136358	61	20910	96	5	8	1312	262.4	1	03_Neutro	4371
142600	51	1500	89	4	7	1073	268.25	0	03_Neutro	2277
182993	69	1500	74	3	9	1527	509	0	Nao_Respondeu	1229
342293	33	12375	75	2	5	603	301.5	0	02_Satisfeito	710
261087	61	19365	92	6	9	1330	221.67	1	03_Neutro	5431
192484	31	1500	89	5	5	1711	342.2	1	03_Neutro	4058
346596	25	9750	87	3	4	1166	388.67	0	Nao_Respondeu	1807
309061	43	13605	82	5	6	833	166.6	0	Nao_Respondeu	2235
205171	25	9660	59	1	3	390	390	1	02_Satisfeito	0
187766	49	7095	75	2	5	1004	502	0	02_Satisfeito	1108
273331	53	1500	66	3	7	1104	368	0	03_Neutro	804
273943	29	1500	54	1	5	479	479	0	01_Muito_Satisfeito	0
267647	22	8640	85	3	4	1071	357	0	Nao_Respondeu	1600
354659	20	1500	77	1	4	906	906	0	Nao_Respondeu	124
185195	40	6180	75	3	6	766	255.33	0	02_Satisfeito	1853
288713	31	6000	54	3	6	1252	417.33	0	02_Satisfeito	2735
271125	54	1500	30	8	6	3226	403.25	0	01_Muito_Satisfeito	9369
158990	62	16665	96	6	9	1346	224.33	1	Nao_Respondeu	4953
297276	20	1500	92	4	4	854	213.5	1	03_Neutro	1595
236054	44	4440	80	2	6	886	443	0	02_Satisfeito	1064
355764	36	14100	80	2	5	662	331	0	02_Satisfeito	724
206045	26	1500	90	3	4	1260	420	1	03_Neutro	1805
297060	48	14265	90	5	7	989	197.8	1	Nao_Respondeu	2830
140198	38	7740	78	3	4	1606	535.33	0	03_Neutro	2228
320152	33	2295	73	2	5	603	301.5	0	03_Neutro	676
230019	57	20010	89	5	8	1229	245.8	0	03_Neutro	3732
157673	77	1500	94	7	10	1728	246.86	1	Nao_Respondeu	7866
310733	56	15015	74	3	6	1177	392.33	0	02_Satisfeito	2123
175511	54	17025	62	2	8	1129	564.5	1	02_Satisfeito	3984
222791	29	13560	77	1	5	492	492	0	03_Neutro	631
348889	27	11115	82	2	4	431	215.5	1	01_Muito_Satisfeito	746
302411	40	13800	88	5	6	2391	478.2	0	Nao_Respondeu	4220
264066	48	7260	73	3	7	982	327.33	0	02_Satisfeito	1331
276645	35	1500	65	1	1	653	653	0	04_Insatisfeito	0
160605	35	11385	73	2	5	650	325	1	01_Muito_Satisfeito	652
242113	51	5415	84	3	7	1054	351.33	0	01_Muito_Satisfeito	3096
331781	49	1740	90	4	7	1009	252.25	1	Nao_Respondeu	2385
140599	55	10245	93	5	8	1168	233.6	1	Nao_Respondeu	4164
251641	23	9495	79	2	4	1096	548	1	01_Muito_Satisfeito	740
203336	55	1860	92	4	8	1168	292	1	Nao_Respondeu	2801
350845	41	15525	84	3	6	798	266	1	02_Satisfeito	2110
323407	23	7875	90	4	4	1044	261	1	Nao_Respondeu	2196
241295	37	1500	93	5	6	1525	305	1	03_Neutro	3316
304339	34	14490	89	5	5	1650	330	1	Nao_Respondeu	4588
228581	37	1500	28	2	4	1351	675.5	0	02_Satisfeito	575
243369	49	10410	77	2	6	1017	508.5	0	Nao_Respondeu	1477
179774	48	7260	68	2	2	971	485.5	0	Nao_Respondeu	728
190439	38	11190	90	2	6	720	360	1	03_Neutro	1453
334254	37	12435	89	2	6	702	351	1	Nao_Respondeu	1200
338897	44	14580	97	5	6	859	171.8	1	Nao_Respondeu	3031
308738	50	15765	89	3	7	1037	345.67	0	Nao_Respondeu	2233
133803	68	11040	73	5	7	2058	411.6	0	01_Muito_Satisfeito	4417
354373	43	7980	65	1	5	841	841	0	05_Muito_Insatisfeito	0
204303	36	1500	64	2	5	656	328	0	02_Satisfeito	904
335578	59	19800	94	6	8	1264	210.67	1	Nao_Respondeu	4738
193596	33	15675	79	2	5	599	299.5	0	Nao_Respondeu	663
283202	41	17850	80	2	6	784	392	0	02_Satisfeito	853
237219	59	7050	89	5	8	1282	256.4	0	03_Neutro	3278
311632	40	4650	66	2	5	751	375.5	0	02_Satisfeito	569
